source1_entity_id,missed_target_id,reason,country_mismatch,beyond_rank_cut,postings_budget_dropped
S1-620019955,S3-382273371,beyond_rank_cut,False,True,False
S1-342378529,S3-608234251,beyond_rank_cut,False,True,False
S1-977764712,S2-18606910,beyond_rank_cut,False,True,False
S1-977764712,S2-514943626,beyond_rank_cut,False,True,False
S1-464175634,S2-258879145,no_shared_term,False,False,False
S1-464175634,S3-562314174,no_shared_term,False,False,False
S1-464175634,S3-854865220,beyond_rank_cut,False,True,False
S1-781944906,S3-672797950,beyond_rank_cut,False,True,False
S1-652689923,S2-362219627,beyond_rank_cut,False,True,False
S1-885249654,S3-28456548,beyond_rank_cut,False,True,False
S1-571141894,S2-357170204,beyond_rank_cut,False,True,False
S1-571141894,S3-220183909,beyond_rank_cut,False,True,False
S1-54557129,S2-698376196,beyond_rank_cut,False,True,False
S1-574401818,S3-197609003,beyond_rank_cut,False,True,False
S1-719015567,S2-22177877,no_shared_term,False,False,False
S1-627098240,S3-194842300,beyond_rank_cut,False,True,False
S1-127730760,S2-520459021,beyond_rank_cut,False,True,False
S1-127730760,S3-418653272,beyond_rank_cut,False,True,False
S1-210354123,S2-127984922,no_shared_term,False,False,False
S1-435436855,S3-60862948,beyond_rank_cut,False,True,False
S1-412240206,S3-201733581,no_shared_term,False,False,False
S1-190116717,S2-103388139,beyond_rank_cut,False,True,False
S1-189579308,S3-75507348,beyond_rank_cut,False,True,False
S1-952602495,S3-33954308,beyond_rank_cut,False,True,False
S1-129417842,S3-348591671,beyond_rank_cut,False,True,False
S1-929063512,S3-29824210,beyond_rank_cut,False,True,False
S1-643853230,S3-987600309,no_shared_term,False,False,False
S1-208886745,S3-818198595,beyond_rank_cut,False,True,False
S1-104167736,S2-688172503,no_shared_term,False,False,False
S1-139382280,S2-502254914,no_shared_term,False,False,False
S1-150980000,S2-192832963,no_shared_term,False,False,False
S1-150980000,S2-646923642,no_shared_term,False,False,False
S1-537756761,S2-3961784,beyond_rank_cut,False,True,False
S1-537756761,S2-440171151,beyond_rank_cut,False,True,False
S1-537756761,S2-547827565,beyond_rank_cut,False,True,False
S1-537756761,S3-371581041,beyond_rank_cut,False,True,False
S1-537756761,S3-416042952,beyond_rank_cut,False,True,False
S1-197656117,S3-914946085,beyond_rank_cut,False,True,False
S1-991226123,S2-234928803,no_shared_term,False,False,False
S1-892961502,S2-54439131,beyond_rank_cut,False,True,False
S1-668656872,S2-627319775,beyond_rank_cut,False,True,False
S1-285571938,S3-906223222,no_shared_term,False,False,False
S1-916077371,S3-687818668,no_shared_term,False,False,False
S1-593425995,S3-171706659,no_shared_term,False,False,False
S1-642959205,S2-542780675,no_shared_term,False,False,False
S1-607579720,S2-651576950,no_shared_term,False,False,False
S1-90986226,S3-687559651,no_shared_term,False,False,False
S1-516174888,S2-807008859,beyond_rank_cut,False,True,False
S1-143898496,S3-317300686,no_shared_term,False,False,False
S1-807853949,S2-528543756,beyond_rank_cut,False,True,False
S1-286556601,S2-481634184,no_shared_term,False,False,False
S1-858657325,S3-321499967,no_shared_term,False,False,False
S1-192845899,S2-486938334,beyond_rank_cut,False,True,False
S1-192845899,S2-650428717,beyond_rank_cut,False,True,False
S1-585692918,S3-997600630,beyond_rank_cut,False,True,False
S1-756420211,S2-180404729,beyond_rank_cut,False,True,False
S1-717367691,S3-630431918,beyond_rank_cut,False,True,False
S1-231754933,S2-535764148,no_shared_term,False,False,False
S1-504116105,S3-630841036,beyond_rank_cut,False,True,False
S1-197247320,S2-731270311,beyond_rank_cut,False,True,False
S1-18906610,S3-725399748,beyond_rank_cut,False,True,False
S1-108042626,S3-422186489,beyond_rank_cut,False,True,False
S1-108042626,S3-587181935,beyond_rank_cut,False,True,False
S1-699757270,S3-790097857,beyond_rank_cut,False,True,False
S1-50177512,S2-677305079,beyond_rank_cut,False,True,False
S1-585996467,S3-878567875,beyond_rank_cut,False,True,False
S1-579836421,S2-91727488,no_shared_term,False,False,False
S1-321292595,S3-49871980,beyond_rank_cut,False,True,False
S1-590098538,S2-616168567,no_shared_term,False,False,False
S1-590098538,S2-648227038,no_shared_term,False,False,False
S1-57456148,S3-255248325,beyond_rank_cut,False,True,False
S1-543985377,S3-878963377,no_shared_term,False,False,False
S1-338015141,S2-741363912,beyond_rank_cut,False,True,False
S1-741525359,S2-246517512,beyond_rank_cut,False,True,False
S1-741525359,S2-469960541,beyond_rank_cut,False,True,False
S1-967174437,S2-231435568,no_shared_term,False,False,False
S1-967174437,S3-780746158,beyond_rank_cut,False,True,False
S1-844893394,S2-345245087,beyond_rank_cut,False,True,False
S1-665603564,S3-276736734,no_shared_term,False,False,False
S1-425575385,S2-687307508,no_shared_term,False,False,False
S1-203138786,S2-267901486,beyond_rank_cut,False,True,False
S1-203138786,S2-334504783,beyond_rank_cut,False,True,False
S1-592994861,S3-545993914,beyond_rank_cut,False,True,False
S1-548809861,S2-874208379,beyond_rank_cut,False,True,False
S1-548809861,S3-704030715,beyond_rank_cut,False,True,False
S1-294399240,S3-36431341,beyond_rank_cut,False,True,False
S1-294399240,S3-425617977,no_shared_term,False,False,False
S1-661254721,S2-932866307,beyond_rank_cut,False,True,False
S1-746963668,S2-994303383,beyond_rank_cut,False,True,False
S1-306676555,S3-998023331,beyond_rank_cut,False,True,False
S1-357001254,S3-141493388,no_shared_term,False,False,False
S1-311111231,S3-122138416,beyond_rank_cut,False,True,False
S1-380139099,S2-557011115,beyond_rank_cut,False,True,False
S1-569840195,S3-949826500,beyond_rank_cut,False,True,False
S1-347710289,S3-871631415,beyond_rank_cut,False,True,False
S1-336715603,S2-810461909,no_shared_term,False,False,False
S1-336715603,S3-304680433,beyond_rank_cut,False,True,False
S1-336715603,S3-322216780,beyond_rank_cut,False,True,False
S1-597777550,S3-624838870,beyond_rank_cut,False,True,False
S1-856410125,S2-62132018,no_shared_term,False,False,False
S1-609735106,S3-556501086,beyond_rank_cut,False,True,False
S1-818553940,S2-680549170,beyond_rank_cut,False,True,False
S1-615047919,S2-429369325,beyond_rank_cut,False,True,False
S1-337624706,S3-267430368,beyond_rank_cut,False,True,False
S1-337624706,S3-533220228,beyond_rank_cut,False,True,False
S1-337624706,S3-98770594,beyond_rank_cut,False,True,False
S1-398690405,S3-482477206,beyond_rank_cut,False,True,False
S1-183568543,S2-973098941,no_shared_term,False,False,False
S1-515512373,S3-866236275,beyond_rank_cut,False,True,False
S1-231830274,S2-560411857,beyond_rank_cut,False,True,False
S1-231830274,S3-363783358,beyond_rank_cut,False,True,False
S1-419617568,S2-305168541,beyond_rank_cut,False,True,False
S1-419617568,S3-791314255,beyond_rank_cut,False,True,False
S1-464548387,S3-39368751,no_shared_term,False,False,False
S1-464548387,S3-553065956,beyond_rank_cut,False,True,False
S1-894385466,S3-892343537,no_shared_term,False,False,False
S1-379825280,S3-538677980,beyond_rank_cut,False,True,False
S1-822481521,S3-460996744,beyond_rank_cut,False,True,False
S1-110602126,S2-276205487,no_shared_term,False,False,False
S1-110602126,S3-127377042,no_shared_term,False,False,False
S1-170154805,S3-638251843,beyond_rank_cut,False,True,False
S1-580188152,S3-516952370,no_shared_term,False,False,False
S1-25238431,S2-533776961,beyond_rank_cut,False,True,False
S1-651591240,S3-495866390,no_shared_term,False,False,False
S1-521641912,S3-898935534,beyond_rank_cut,False,True,False
S1-260385571,S2-469633231,no_shared_term,False,False,False
S1-260385571,S2-666827383,no_shared_term,False,False,False
S1-519869880,S2-260491934,beyond_rank_cut,False,True,False
S1-14774787,S2-157574999,beyond_rank_cut,False,True,False
S1-244083501,S2-242456026,no_shared_term,False,False,False
S1-244083501,S3-539924399,no_shared_term,False,False,False
S1-971128403,S3-542859613,beyond_rank_cut,False,True,False
S1-971128403,S3-700310922,beyond_rank_cut,False,True,False
S1-481120732,S2-339705134,beyond_rank_cut,False,True,False
S1-765936651,S3-134688347,beyond_rank_cut,False,True,False
S1-742480723,S2-446822373,beyond_rank_cut,False,True,False
S1-484545128,S3-4218123,no_shared_term,False,False,False
S1-75133941,S3-517959952,beyond_rank_cut,False,True,False
S1-280816307,S3-700595374,beyond_rank_cut,False,True,False
S1-312072766,S3-130482069,beyond_rank_cut,False,True,False
S1-760977921,S3-841953362,beyond_rank_cut,False,True,False
S1-576710413,S2-650139486,beyond_rank_cut,False,True,False
S1-576710413,S3-673788383,beyond_rank_cut,False,True,False
S1-619368063,S2-318830257,no_shared_term,False,False,False
S1-17000708,S3-108507720,beyond_rank_cut,False,True,False
S1-334533867,S3-213474046,beyond_rank_cut,False,True,False
S1-373347054,S2-630974363,beyond_rank_cut,False,True,False
S1-633461433,S2-713139834,beyond_rank_cut,False,True,False
S1-273962036,S2-654426903,beyond_rank_cut,False,True,False
S1-273962036,S2-902419616,beyond_rank_cut,False,True,False
S1-958231552,S3-362925287,beyond_rank_cut,False,True,False
S1-90585785,S3-316845778,no_shared_term,False,False,False
S1-833852968,S2-972239785,beyond_rank_cut,False,True,False
S1-906966703,S2-101190806,beyond_rank_cut,False,True,False
S1-138100073,S2-350762461,beyond_rank_cut,False,True,False
S1-175685055,S3-172063807,no_shared_term,False,False,False
S1-466263091,S2-230046374,beyond_rank_cut,False,True,False
S1-984862592,S3-614358191,beyond_rank_cut,False,True,False
S1-597620271,S3-514165687,beyond_rank_cut,False,True,False
S1-586669727,S3-950923691,no_shared_term,False,False,False
S1-901656329,S2-996434326,beyond_rank_cut,False,True,False
S1-567960207,S3-162322541,no_shared_term,False,False,False
S1-402232680,S2-432445724,no_shared_term,False,False,False
S1-402232680,S3-17259525,no_shared_term,False,False,False
S1-402232680,S3-485320618,beyond_rank_cut,False,True,False
S1-383506512,S2-139521881,beyond_rank_cut,False,True,False
S1-383506512,S2-197645793,beyond_rank_cut,False,True,False
S1-387812831,S3-642180774,beyond_rank_cut,False,True,False
S1-624597246,S3-813270803,beyond_rank_cut,False,True,False
S1-354947551,S3-252302594,beyond_rank_cut,False,True,False
S1-354947551,S3-807811474,no_shared_term,False,False,False
S1-720963124,S2-139091300,beyond_rank_cut,False,True,False
S1-917745145,S3-380374272,beyond_rank_cut,False,True,False
S1-659777960,S2-723229916,beyond_rank_cut,False,True,False
S1-758187942,S3-262417287,beyond_rank_cut,False,True,False
S1-977093816,S3-350347847,no_shared_term,False,False,False
S1-977093816,S3-543520707,no_shared_term,False,False,False
S1-271701798,S2-232188954,beyond_rank_cut,False,True,False
S1-271701798,S3-165574150,beyond_rank_cut,False,True,False
S1-592484543,S3-859474244,beyond_rank_cut,False,True,False
S1-577454640,S3-949587079,beyond_rank_cut,False,True,False
S1-346368821,S2-987775078,beyond_rank_cut,False,True,False
S1-358762160,S3-793863988,no_shared_term,False,False,False
S1-503848300,S3-688842255,beyond_rank_cut,False,True,False
S1-503848300,S3-950224360,beyond_rank_cut,False,True,False
S1-818696354,S2-389305423,beyond_rank_cut,False,True,False
S1-998833327,S3-524693617,beyond_rank_cut,False,True,False
S1-177932774,S3-504918840,beyond_rank_cut,False,True,False
S1-760028022,S2-237710683,no_shared_term,False,False,False
S1-760028022,S2-344056617,no_shared_term,False,False,False
S1-760028022,S2-858330463,beyond_rank_cut,False,True,False
S1-632351506,S3-231448994,beyond_rank_cut,False,True,False
S1-89592205,S2-545344984,beyond_rank_cut,False,True,False
S1-666556282,S3-384448004,beyond_rank_cut,False,True,False
S1-574026778,S2-818099689,beyond_rank_cut,False,True,False
S1-652468380,S2-878706843,no_shared_term,False,False,False
S1-569018414,S3-305832213,no_shared_term,False,False,False
S1-400311046,S3-615166092,beyond_rank_cut,False,True,False
S1-134683774,S2-857407999,beyond_rank_cut,False,True,False
S1-134683774,S3-386506949,beyond_rank_cut,False,True,False
S1-211743104,S2-595832786,beyond_rank_cut,False,True,False
S1-144417679,S3-65879949,no_shared_term,False,False,False
S1-668036724,S3-182829132,no_shared_term,False,False,False
S1-340735368,S2-385885037,beyond_rank_cut,False,True,False
S1-873269716,S3-775170723,beyond_rank_cut,False,True,False
S1-547431049,S3-355939951,beyond_rank_cut,False,True,False
S1-546713878,S3-95439514,beyond_rank_cut,False,True,False
S1-546713878,S3-991261886,beyond_rank_cut,False,True,False
S1-58615340,S3-849125123,beyond_rank_cut,False,True,False
S1-719666983,S3-629580442,beyond_rank_cut,False,True,False
S1-57957978,S3-962886688,beyond_rank_cut,False,True,False
S1-451913372,S2-332411096,no_shared_term,False,False,False
S1-451913372,S2-584052115,no_shared_term,False,False,False
S1-451913372,S3-891176288,beyond_rank_cut,False,True,False
S1-465181706,S3-562919367,beyond_rank_cut,False,True,False
S1-507241673,S3-5972594,no_shared_term,False,False,False
S1-18772705,S2-658989823,beyond_rank_cut,False,True,False
S1-263392920,S2-766868593,beyond_rank_cut,False,True,False
S1-279411976,S3-968879253,beyond_rank_cut,False,True,False
S1-496662972,S3-206164537,beyond_rank_cut,False,True,False
S1-496662972,S3-20880159,beyond_rank_cut,False,True,False
S1-496662972,S3-703072561,beyond_rank_cut,False,True,False
S1-480629285,S2-973191849,beyond_rank_cut,False,True,False
S1-502617487,S2-429959585,beyond_rank_cut,False,True,False
S1-502617487,S2-937903163,beyond_rank_cut,False,True,False
S1-769095344,S2-971326435,beyond_rank_cut,False,True,False
S1-971598280,S2-552120441,no_shared_term,False,False,False
S1-971598280,S3-512683795,beyond_rank_cut,False,True,False
S1-411816455,S3-100658859,beyond_rank_cut,False,True,False
S1-411816455,S3-210886374,beyond_rank_cut,False,True,False
S1-411816455,S3-94875816,no_shared_term,False,False,False
S1-898677420,S3-297982219,beyond_rank_cut,False,True,False
S1-941527241,S2-463917820,beyond_rank_cut,False,True,False
S1-429393074,S3-155166206,beyond_rank_cut,False,True,False
S1-954766357,S2-795339824,beyond_rank_cut,False,True,False
S1-913421240,S2-529218687,beyond_rank_cut,False,True,False
S1-996249178,S3-961332336,no_shared_term,False,False,False
S1-289223538,S3-745289450,beyond_rank_cut,False,True,False
S1-723326681,S3-39568163,beyond_rank_cut,False,True,False
S1-261321141,S2-161837449,no_shared_term,False,False,False
S1-678574632,S3-259768743,beyond_rank_cut,False,True,False
S1-439665802,S3-505872595,beyond_rank_cut,False,True,False
S1-712824615,S3-899559545,no_shared_term,False,False,False
S1-639840069,S3-974739336,beyond_rank_cut,False,True,False
S1-865630572,S3-587479964,beyond_rank_cut,False,True,False
S1-321694153,S2-847516655,beyond_rank_cut,False,True,False
S1-69761,S2-763543730,no_shared_term,False,False,False
S1-699867037,S3-31863024,no_shared_term,False,False,False
S1-126648044,S2-272548137,beyond_rank_cut,False,True,False
S1-206001693,S3-481034152,beyond_rank_cut,False,True,False
S1-206001693,S3-49978758,beyond_rank_cut,False,True,False
S1-95813669,S3-905848435,beyond_rank_cut,False,True,False
S1-673530263,S2-120860844,beyond_rank_cut,False,True,False
S1-544155769,S3-390583140,beyond_rank_cut,False,True,False
S1-75594084,S2-83180442,no_shared_term,False,False,False
S1-660713449,S3-982432279,beyond_rank_cut,False,True,False
S1-503831967,S2-600519145,beyond_rank_cut,False,True,False
S1-227212354,S3-221406718,no_shared_term,False,False,False
S1-460170500,S3-282961046,beyond_rank_cut,False,True,False
S1-460170500,S3-939915394,beyond_rank_cut,False,True,False
S1-344905179,S3-849305797,beyond_rank_cut,False,True,False
S1-597800603,S3-278639705,beyond_rank_cut,False,True,False
S1-500401599,S3-462115845,no_shared_term,False,False,False
S1-72083857,S2-970721133,beyond_rank_cut,False,True,False
S1-733829062,S2-247865784,beyond_rank_cut,False,True,False
S1-588264551,S3-502868022,beyond_rank_cut,False,True,False
S1-588264551,S3-946731127,beyond_rank_cut,False,True,False
S1-835028606,S2-685568131,beyond_rank_cut,False,True,False
S1-835028606,S3-739607354,beyond_rank_cut,False,True,False
S1-2115316,S2-177107292,beyond_rank_cut,False,True,False
S1-451473933,S3-230059607,beyond_rank_cut,False,True,False
S1-647429948,S2-854433291,beyond_rank_cut,False,True,False
S1-695641289,S3-494035703,beyond_rank_cut,False,True,False
S1-510484552,S2-24575740,beyond_rank_cut,False,True,False
S1-510484552,S3-299232917,beyond_rank_cut,False,True,False
S1-167289682,S2-664144031,beyond_rank_cut,False,True,False
S1-638433562,S3-944157754,no_shared_term,False,False,False
S1-691660686,S3-169838132,beyond_rank_cut,False,True,False
S1-369218955,S2-184626030,no_shared_term,False,False,False
S1-773686144,S3-491401670,beyond_rank_cut,False,True,False
S1-329337165,S2-457947456,no_shared_term,False,False,False
S1-994020206,S3-303450974,beyond_rank_cut,False,True,False
S1-994020206,S3-554209530,beyond_rank_cut,False,True,False
S1-964726143,S3-722323258,beyond_rank_cut,False,True,False
S1-607105907,S3-80236768,beyond_rank_cut,False,True,False
S1-137687695,S3-1598072,beyond_rank_cut,False,True,False
S1-846112833,S3-694870923,beyond_rank_cut,False,True,False
S1-279444989,S2-2852915,beyond_rank_cut,False,True,False
S1-279444989,S2-951239534,beyond_rank_cut,False,True,False
S1-19160593,S2-841545974,beyond_rank_cut,False,True,False
S1-70133157,S3-971495038,beyond_rank_cut,False,True,False
S1-983508391,S2-821021264,beyond_rank_cut,False,True,False
S1-226649816,S3-914000411,beyond_rank_cut,False,True,False
S1-251372141,S3-791407768,beyond_rank_cut,False,True,False
S1-864281673,S3-65027266,beyond_rank_cut,False,True,False
S1-864281673,S3-671102369,beyond_rank_cut,False,True,False
S1-864281673,S3-911487806,beyond_rank_cut,False,True,False
S1-427499155,S2-830554886,beyond_rank_cut,False,True,False
S1-112350713,S3-949871523,beyond_rank_cut,False,True,False
S1-592452918,S3-308675873,no_shared_term,False,False,False
S1-193769545,S3-340204453,beyond_rank_cut,False,True,False
S1-817445104,S2-690690999,no_shared_term,False,False,False
S1-724666183,S2-702930611,beyond_rank_cut,False,True,False
S1-983474088,S3-819250315,beyond_rank_cut,False,True,False
S1-377728097,S2-591215220,no_shared_term,False,False,False
S1-377728097,S3-214791334,no_shared_term,False,False,False
S1-377728097,S3-442896149,no_shared_term,False,False,False
S1-197023437,S2-236229529,no_shared_term,False,False,False
S1-197023437,S2-715309482,no_shared_term,False,False,False
S1-423942107,S3-660039160,beyond_rank_cut,False,True,False
S1-833420086,S2-278158453,beyond_rank_cut,False,True,False
S1-833420086,S2-444491434,beyond_rank_cut,False,True,False
S1-833420086,S2-921657943,beyond_rank_cut,False,True,False
S1-407320224,S3-117921192,beyond_rank_cut,False,True,False
S1-652077008,S2-138223875,no_shared_term,False,False,False
S1-652077008,S2-753794286,no_shared_term,False,False,False
S1-384371793,S2-937778490,beyond_rank_cut,False,True,False
S1-522881814,S3-537830531,beyond_rank_cut,False,True,False
S1-597321026,S2-924665996,beyond_rank_cut,False,True,False
S1-856228679,S3-45689732,beyond_rank_cut,False,True,False
S1-856228679,S3-651150127,beyond_rank_cut,False,True,False
S1-649333796,S3-854763213,no_shared_term,False,False,False
S1-282922895,S3-234129257,beyond_rank_cut,False,True,False
S1-282922895,S3-293663553,beyond_rank_cut,False,True,False
S1-365975798,S2-749893348,no_shared_term,False,False,False
S1-749028230,S2-149810576,no_shared_term,False,False,False
S1-749028230,S3-512538213,beyond_rank_cut,False,True,False
S1-917509912,S3-170874073,no_shared_term,False,False,False
S1-917509912,S3-332282090,beyond_rank_cut,False,True,False
S1-917509912,S3-6650933,no_shared_term,False,False,False
S1-85339782,S2-104223576,beyond_rank_cut,False,True,False
S1-928914596,S3-313755265,beyond_rank_cut,False,True,False
S1-928914596,S3-494928925,beyond_rank_cut,False,True,False
S1-968580354,S2-575674824,beyond_rank_cut,False,True,False
S1-968580354,S3-273125754,beyond_rank_cut,False,True,False
S1-912954725,S2-995738740,no_shared_term,False,False,False
S1-393101398,S3-815000655,no_shared_term,False,False,False
S1-459513601,S3-879017951,beyond_rank_cut,False,True,False
S1-162721249,S3-464853103,beyond_rank_cut,False,True,False
S1-824381549,S2-470083577,beyond_rank_cut,False,True,False
S1-824381549,S2-786906151,beyond_rank_cut,False,True,False
S1-579150059,S3-685107770,beyond_rank_cut,False,True,False
S1-273794194,S2-82002657,beyond_rank_cut,False,True,False
S1-590871595,S3-319365771,no_shared_term,False,False,False
S1-489160205,S3-708715108,beyond_rank_cut,False,True,False
S1-823561539,S2-40859772,no_shared_term,False,False,False
S1-512277722,S3-596473070,beyond_rank_cut,False,True,False
S1-998384724,S2-911247722,no_shared_term,False,False,False
S1-784828240,S3-949492061,beyond_rank_cut,False,True,False
S1-855383993,S3-105858213,no_shared_term,False,False,False
S1-53158150,S2-462327401,beyond_rank_cut,False,True,False
S1-164441736,S2-453409747,beyond_rank_cut,False,True,False
S1-164441736,S3-56384132,beyond_rank_cut,False,True,False
S1-578850267,S3-614988703,beyond_rank_cut,False,True,False
S1-842544546,S2-900535967,beyond_rank_cut,False,True,False
S1-587728971,S3-958612433,no_shared_term,False,False,False
S1-569409761,S2-52547473,no_shared_term,False,False,False
S1-255247096,S3-419822906,beyond_rank_cut,False,True,False
S1-255247096,S3-769287597,no_shared_term,False,False,False
S1-30957529,S2-329699501,beyond_rank_cut,False,True,False
S1-972522892,S3-685515441,beyond_rank_cut,False,True,False
S1-948253875,S3-679975472,beyond_rank_cut,False,True,False
S1-66440181,S3-449882259,beyond_rank_cut,False,True,False
S1-494712762,S3-345639443,beyond_rank_cut,False,True,False
S1-406529106,S3-772641084,beyond_rank_cut,False,True,False
S1-242522074,S2-527962871,beyond_rank_cut,False,True,False
S1-146005648,S2-13465802,beyond_rank_cut,False,True,False
S1-234629955,S3-950321807,beyond_rank_cut,False,True,False
S1-511929942,S2-272690873,beyond_rank_cut,False,True,False
S1-205162982,S3-209036737,beyond_rank_cut,False,True,False
S1-747796713,S2-786797342,beyond_rank_cut,False,True,False
S1-264416886,S3-838456964,beyond_rank_cut,False,True,False
S1-501068284,S2-553415456,beyond_rank_cut,False,True,False
S1-361259599,S3-572402939,beyond_rank_cut,False,True,False
S1-604209700,S3-565000728,beyond_rank_cut,False,True,False
S1-14475252,S3-263495556,beyond_rank_cut,False,True,False
S1-598608282,S3-983641432,no_shared_term,False,False,False
S1-111132907,S2-8785964,no_shared_term,False,False,False
S1-111132907,S3-342377948,beyond_rank_cut,False,True,False
S1-111132907,S3-453935987,beyond_rank_cut,False,True,False
S1-334483024,S2-985931494,beyond_rank_cut,False,True,False
S1-577780105,S2-689983016,beyond_rank_cut,False,True,False
S1-577780105,S3-545137245,beyond_rank_cut,False,True,False
S1-54348244,S2-671136274,beyond_rank_cut,False,True,False
S1-104451055,S3-8599476,beyond_rank_cut,False,True,False
S1-74282883,S3-539330291,no_shared_term,False,False,False
S1-152810688,S3-768476186,beyond_rank_cut,False,True,False
S1-152810688,S3-776159844,beyond_rank_cut,False,True,False
S1-588093819,S2-325780463,beyond_rank_cut,False,True,False
S1-588093819,S2-716208495,beyond_rank_cut,False,True,False
S1-542939742,S2-963405936,beyond_rank_cut,False,True,False
S1-677508940,S3-554505294,beyond_rank_cut,False,True,False
S1-16893859,S2-459314664,beyond_rank_cut,False,True,False
S1-217505923,S3-259995841,beyond_rank_cut,False,True,False
S1-187283248,S2-684245713,beyond_rank_cut,False,True,False
S1-124265706,S3-741704538,no_shared_term,False,False,False
S1-134670013,S3-498702029,no_shared_term,False,False,False
S1-70736030,S2-750652028,beyond_rank_cut,False,True,False
S1-859754360,S2-21389238,no_shared_term,False,False,False
S1-859754360,S3-42428582,beyond_rank_cut,False,True,False
S1-859754360,S3-783155274,beyond_rank_cut,False,True,False
S1-502134267,S3-800703476,no_shared_term,False,False,False
S1-206731895,S2-934989383,no_shared_term,False,False,False
S1-206731895,S3-52689770,no_shared_term,False,False,False
S1-206731895,S3-646803033,no_shared_term,False,False,False
S1-278169316,S2-188030836,beyond_rank_cut,False,True,False
S1-911915189,S2-418592902,no_shared_term,False,False,False
S1-100600340,S3-208567916,no_shared_term,False,False,False
S1-546748603,S3-488771801,no_shared_term,False,False,False
S1-853079030,S3-15793358,beyond_rank_cut,False,True,False
S1-260297610,S2-541994880,beyond_rank_cut,False,True,False
S1-17803073,S2-28909216,no_shared_term,False,False,False
S1-17803073,S3-98017513,beyond_rank_cut,False,True,False
S1-77360773,S2-662464177,beyond_rank_cut,False,True,False
S1-479723547,S2-635931699,beyond_rank_cut,False,True,False
S1-677803877,S3-995731383,beyond_rank_cut,False,True,False
S1-471214465,S2-125754420,beyond_rank_cut,False,True,False
S1-470211246,S2-722499805,beyond_rank_cut,False,True,False
S1-789827252,S2-987362175,beyond_rank_cut,False,True,False
S1-67126133,S2-271764956,beyond_rank_cut,False,True,False
S1-67126133,S3-595226866,beyond_rank_cut,False,True,False
S1-367851211,S3-275692953,no_shared_term,False,False,False
S1-951358942,S2-229301766,no_shared_term,False,False,False
S1-951358942,S2-922836694,no_shared_term,False,False,False
S1-417590735,S3-680068299,beyond_rank_cut,False,True,False
S1-948401937,S3-346764257,beyond_rank_cut,False,True,False
S1-205037112,S2-258341780,no_shared_term,False,False,False
S1-205037112,S2-784906528,no_shared_term,False,False,False
S1-205037112,S3-282285155,no_shared_term,False,False,False
S1-67587372,S2-181747720,beyond_rank_cut,False,True,False
S1-67587372,S3-664808900,beyond_rank_cut,False,True,False
S1-183080500,S3-372113118,beyond_rank_cut,False,True,False
S1-216537145,S2-296020790,beyond_rank_cut,False,True,False
S1-70943317,S3-297478710,beyond_rank_cut,False,True,False
S1-353906865,S3-91713569,no_shared_term,False,False,False
S1-358282881,S3-243143328,no_shared_term,False,False,False
S1-358282881,S3-379135077,no_shared_term,False,False,False
S1-358282881,S3-856691169,beyond_rank_cut,False,True,False
S1-928375667,S2-936686052,beyond_rank_cut,False,True,False
S1-990874134,S3-481100524,beyond_rank_cut,False,True,False
S1-872022323,S2-37329057,no_shared_term,False,False,False
S1-495164936,S3-695237062,beyond_rank_cut,False,True,False
S1-611165939,S3-636208469,no_shared_term,False,False,False
S1-546444316,S3-604761249,no_shared_term,False,False,False
S1-9632910,S3-615843622,beyond_rank_cut,False,True,False
S1-424316712,S3-491561079,beyond_rank_cut,False,True,False
S1-43417512,S2-336802421,beyond_rank_cut,False,True,False
S1-43417512,S3-663181612,beyond_rank_cut,False,True,False
S1-570121886,S3-691946,no_shared_term,False,False,False
S1-709599348,S3-596707384,no_shared_term,False,False,False
S1-42035673,S3-770291439,beyond_rank_cut,False,True,False
S1-250872408,S3-557177171,beyond_rank_cut,False,True,False
S1-198101133,S3-832765101,beyond_rank_cut,False,True,False
S1-55494266,S3-275565195,beyond_rank_cut,False,True,False
S1-55494266,S3-431866296,beyond_rank_cut,False,True,False
S1-204943869,S3-70734031,beyond_rank_cut,False,True,False
S1-794658236,S3-183000851,beyond_rank_cut,False,True,False
S1-136004564,S3-693611845,beyond_rank_cut,False,True,False
S1-712060733,S3-251451344,beyond_rank_cut,False,True,False
S1-297929015,S3-799553944,beyond_rank_cut,False,True,False
S1-599677545,S2-256639513,beyond_rank_cut,False,True,False
S1-812931498,S3-275893247,beyond_rank_cut,False,True,False
S1-971482179,S2-739751456,no_shared_term,False,False,False
S1-812221059,S3-612440369,beyond_rank_cut,False,True,False
S1-812221059,S3-840572439,beyond_rank_cut,False,True,False
S1-220499157,S3-416343001,beyond_rank_cut,False,True,False
S1-493602442,S2-9234704,beyond_rank_cut,False,True,False
S1-220854326,S3-504425879,beyond_rank_cut,False,True,False
S1-144953863,S2-381124806,beyond_rank_cut,False,True,False
S1-393397169,S3-735400889,no_shared_term,False,False,False
S1-509040290,S3-177694605,no_shared_term,False,False,False
S1-854190101,S2-591097631,no_shared_term,False,False,False
S1-854190101,S2-796647657,no_shared_term,False,False,False
S1-854190101,S3-327507771,no_shared_term,False,False,False
S1-76544122,S3-818572918,beyond_rank_cut,False,True,False
S1-366894255,S3-166800924,beyond_rank_cut,False,True,False
S1-885784713,S2-26724166,no_shared_term,False,False,False
S1-111954601,S2-144437261,beyond_rank_cut,False,True,False
