source1_entity_id,true_match_count,candidate_count,hits,missed_target_ids
S1-197336179,6,300,6,
S1-32248974,4,300,4,
S1-116780940,7,300,7,
S1-987852035,5,300,5,
S1-468998576,4,300,4,
S1-735268637,2,300,2,
S1-293331725,3,300,3,
S1-198975303,5,300,5,
S1-517032843,2,300,1,S3-166490023
S1-189580762,4,300,4,
S1-92778646,5,300,5,
S1-606387442,3,300,3,
S1-1176697,4,300,4,
S1-826674665,3,300,3,
S1-547059875,2,300,2,
S1-773259135,3,300,3,
S1-147057413,2,300,2,
S1-357085304,3,300,3,
S1-558707260,4,300,4,
S1-364194851,2,300,2,
S1-401208129,5,300,5,
S1-698180102,3,300,3,
S1-970668613,4,300,4,
S1-9170943,8,300,8,
S1-110254366,5,300,5,
S1-229284063,5,300,5,
S1-676290043,6,300,6,
S1-841980663,2,300,2,
S1-665880129,3,300,3,
S1-312530227,0,300,0,
S1-244940791,4,208,4,
S1-465032792,3,300,3,
S1-303059632,6,300,6,
S1-787376995,6,300,6,
S1-541119162,2,300,2,
S1-686961788,3,300,3,
S1-376939875,5,300,5,
S1-264563152,5,300,5,
S1-911677675,2,300,2,
S1-412918519,4,300,4,
S1-218847392,6,300,6,
S1-690810749,6,300,6,
S1-192322775,7,300,6,S2-138754785
S1-629050972,4,300,4,
S1-81350774,3,300,3,
S1-679485609,4,300,4,
S1-286369705,5,300,5,
S1-17548159,5,300,5,
S1-811752961,3,300,3,
S1-258622159,4,300,4,
S1-968548095,6,300,6,
S1-219578765,4,300,4,
S1-736953745,3,300,3,
S1-622376261,3,300,3,
S1-600521618,4,300,4,
S1-442692708,4,300,3,S3-563078917
S1-15375404,3,300,3,
S1-654410115,3,300,3,
S1-649212151,5,300,4,S3-507486430
S1-818207672,3,300,3,
S1-438607863,2,300,2,
S1-289717548,3,300,3,
S1-693816941,2,300,2,
S1-403571656,2,300,2,
S1-79759904,7,300,7,
S1-78017153,6,300,6,
S1-228277962,1,300,1,
S1-568881631,5,234,5,
S1-77726520,4,300,4,
S1-530797143,4,300,4,
S1-719363387,6,300,6,
S1-33054759,1,300,1,
S1-210762637,3,300,3,
S1-772964687,3,300,3,
S1-439175298,3,300,3,
S1-985730591,4,300,3,S3-783650873
S1-220346537,2,300,2,
S1-373199356,2,300,2,
S1-461991120,2,294,2,
S1-480308150,6,300,6,
S1-111311761,3,300,3,
S1-156549428,1,300,1,
S1-202679361,5,300,5,
S1-955668006,7,300,7,
S1-798588477,3,300,3,
S1-901417142,4,300,4,
S1-117285881,4,300,4,
S1-340527380,6,300,6,
S1-974492601,3,300,3,
S1-660052672,3,300,3,
S1-855496597,7,300,7,
S1-45632498,4,300,3,S3-948956091
S1-281289265,3,300,3,
S1-55695919,1,300,1,
S1-771954199,4,300,3,S3-733515979
S1-5498493,2,300,2,
S1-45525931,2,300,2,
S1-819996637,2,300,2,
S1-93054675,5,300,5,
S1-677294419,5,300,4,S3-208142174
S1-250560089,4,300,3,S3-86282638
S1-696972637,4,300,4,
S1-907182363,3,300,3,
S1-415562437,4,300,4,
S1-791931465,1,300,1,
S1-593429335,4,175,4,
S1-260912582,4,300,4,
S1-749284282,3,300,3,
S1-577385025,4,300,4,
S1-821523654,8,300,8,
S1-27195274,3,300,3,
S1-373027441,5,300,5,
S1-578215094,4,300,4,
S1-631180199,3,300,3,
S1-976326044,5,300,5,
S1-920089570,3,300,3,
S1-570676783,4,300,4,
S1-4316322,1,300,1,
S1-39151979,3,300,3,
S1-397320614,1,300,1,
S1-681808152,5,300,5,
S1-658123328,2,296,2,
S1-553414887,3,276,3,
S1-141403726,5,300,5,
S1-546751738,5,300,5,
S1-745554410,3,300,3,
S1-318074352,2,300,2,
S1-485055244,3,300,3,
S1-650768609,6,300,6,
S1-977983815,3,300,3,
S1-469665806,4,300,4,
S1-828347425,2,246,2,
S1-355053030,4,300,4,
S1-82693044,3,300,3,
S1-995807535,5,300,4,S3-270940676
S1-770187157,0,300,0,
S1-556663340,2,191,2,
S1-927344120,3,300,3,
S1-943169034,0,300,0,
S1-122342029,4,300,4,
S1-725690240,2,300,2,
S1-280987053,0,300,0,
S1-668477253,3,300,3,
S1-329001126,4,300,4,
S1-350137615,4,300,4,
S1-687706864,1,300,1,
S1-640665790,0,300,0,
S1-586703194,4,300,4,
S1-872272422,1,300,1,
S1-14847748,3,300,3,
S1-589557636,4,300,4,
S1-787561007,4,300,4,
S1-520349511,2,260,2,
S1-525576595,7,8,7,
S1-288419966,4,300,4,
S1-430532829,8,300,7,S3-795214209
S1-856126004,8,300,8,
S1-330986419,4,300,3,S3-737870614
S1-126315333,3,300,3,
S1-645364946,3,300,3,
S1-355621418,2,300,2,
S1-707765976,1,300,1,
S1-814956826,2,300,2,
S1-730243097,2,300,2,
S1-19417336,3,300,3,
S1-159648296,3,300,3,
S1-590451189,5,300,5,
S1-781453300,4,281,4,
S1-797620821,6,300,6,
S1-560684785,3,300,3,
S1-98635991,5,300,5,
S1-171306819,4,54,4,
S1-520409188,5,300,5,
S1-474418489,0,300,0,
S1-762228673,2,300,2,
S1-979251771,3,300,2,S3-261581231
S1-982642366,4,300,4,
S1-730628922,4,300,4,
S1-49280517,5,300,5,
S1-403511064,2,300,1,S2-314376986
S1-567878608,0,300,0,
S1-737721213,5,300,5,
S1-905273737,4,300,4,
S1-91376687,4,300,4,
S1-949150890,4,300,4,
S1-216164376,6,300,6,
S1-51658098,5,300,5,
S1-328451520,5,300,5,
S1-677082222,6,300,6,
S1-473606105,7,300,7,
S1-945228950,2,300,2,
S1-642491974,3,300,3,
S1-837380187,3,300,3,
S1-961392974,3,300,3,
S1-654015437,3,300,3,
S1-43994148,4,300,4,
S1-396987613,5,300,5,
S1-597401517,4,300,4,
S1-419493249,3,300,3,
S1-759082889,1,300,1,
S1-4913382,2,300,2,
S1-492438693,3,300,3,
S1-299537784,3,300,3,
S1-585709149,2,300,2,
S1-830672344,6,300,6,
S1-628919231,4,300,4,
S1-510501496,4,300,4,
S1-374840822,5,300,5,
S1-736293773,0,300,0,
S1-756383078,2,300,2,
S1-18591332,3,96,3,
S1-821026957,2,117,2,
S1-839293429,4,300,4,
S1-723159960,5,300,5,
S1-534441123,0,300,0,
S1-377725516,3,300,2,S2-828252278
S1-131730144,4,300,4,
S1-876316930,5,300,5,
S1-721165972,5,300,5,
S1-388904704,6,300,6,
S1-300501724,2,300,2,
S1-415751263,2,300,2,
S1-458232948,5,300,5,
S1-921381191,2,300,2,
S1-134843393,3,300,3,
S1-916829075,3,300,3,
S1-727913468,0,300,0,
S1-905615432,4,300,4,
S1-33759109,3,300,3,
S1-127398087,6,300,6,
S1-744228283,3,287,3,
S1-508809759,4,300,4,
S1-437461711,0,300,0,
S1-138979537,4,300,4,
S1-856871128,3,267,3,
S1-910826784,2,300,2,
S1-309598483,3,300,3,
S1-278585288,3,300,3,
S1-795478105,2,104,2,
S1-301286521,1,300,1,
S1-276636307,8,300,8,
S1-17786508,4,300,4,
S1-124379943,3,300,3,
S1-137203016,5,300,5,
S1-409937038,3,300,3,
S1-769603128,2,300,2,
S1-919344017,2,300,2,
S1-992099025,4,300,4,
S1-384473579,4,300,4,
S1-622252778,3,300,3,
S1-203490612,7,300,7,
S1-425960312,6,300,6,
S1-329850984,4,300,4,
S1-751879667,3,300,3,
S1-476051091,3,300,3,
S1-617728087,5,300,5,
S1-452237649,3,300,3,
S1-648334704,2,300,2,
S1-768616440,0,300,0,
S1-400039083,3,300,3,
S1-384567545,3,195,3,
S1-922668617,1,300,1,
S1-10312665,4,300,4,
S1-608213060,2,300,2,
S1-778220790,4,300,4,
S1-78255217,5,300,5,
S1-967341815,4,300,4,
S1-940357830,7,300,7,
S1-329632023,6,292,6,
S1-144525073,2,265,2,
S1-378188155,2,300,2,
S1-495878698,6,300,6,
S1-60151197,3,300,3,
S1-189367405,3,300,3,
S1-869728930,0,300,0,
S1-48276305,7,300,7,
S1-216047234,2,300,2,
S1-785050629,3,300,3,
S1-432063551,0,300,0,
S1-956022059,6,300,5,S3-469188038
S1-442006725,4,300,4,
S1-602708627,4,300,4,
S1-605848526,6,300,6,
S1-491337400,4,300,4,
S1-502037162,4,300,4,
S1-226166172,3,300,3,
S1-607427688,4,300,4,
S1-528129153,4,300,4,
S1-133265568,4,300,4,
S1-851498425,2,300,2,
S1-182669324,1,300,1,
S1-815485021,6,300,6,
S1-354430734,3,214,3,
S1-81671639,3,300,3,
S1-518075864,2,300,2,
S1-148582098,2,300,2,
S1-127837795,4,300,4,
S1-966591789,3,300,3,
S1-619449691,6,300,6,
S1-991350292,4,300,4,
S1-499733319,3,300,3,
S1-164687898,3,300,2,S2-785912647
S1-729809594,4,300,4,
S1-992708749,2,300,2,
S1-859317957,3,300,3,
S1-984549090,2,300,2,
S1-528718050,7,300,7,
S1-100473658,6,300,5,S3-33242982
S1-995136644,7,58,7,
S1-642535120,5,300,5,
S1-354151501,2,300,2,
S1-314510255,5,300,5,
S1-703836178,5,300,5,
S1-993442975,5,188,5,
S1-357337914,2,300,2,
S1-273805681,5,300,5,
S1-866376650,4,300,4,
S1-390762913,0,300,0,
S1-108386152,3,300,3,
S1-662502643,2,300,2,
S1-78374947,0,300,0,
S1-194885132,4,300,4,
S1-519135530,2,300,2,
S1-652793003,4,300,4,
S1-606742191,4,300,4,
S1-633882842,3,300,3,
S1-983777716,4,300,4,
S1-368169381,7,300,7,
S1-725322371,2,300,2,
S1-259751994,2,295,2,
S1-296543803,3,300,3,
S1-438224568,2,300,2,
S1-610248599,5,300,3,"S2-193637051,S3-237378089"
S1-179041986,3,300,3,
S1-150076847,0,300,0,
S1-748628867,6,300,6,
S1-955277665,2,300,2,
S1-655170789,3,300,3,
S1-953700042,4,87,4,
S1-297383473,4,300,4,
S1-144814155,3,300,3,
S1-262392592,6,300,6,
S1-496602629,7,300,7,
S1-889351705,2,300,2,
S1-389079460,3,300,3,
S1-637054246,4,300,4,
S1-923836837,0,300,0,
S1-242435472,3,300,3,
S1-769695752,1,300,1,
S1-69140101,2,300,2,
S1-575317667,4,300,4,
S1-779533943,3,300,3,
S1-187799732,3,300,3,
S1-744740269,5,300,1,"S2-592636553,S2-727025154,S2-992693006,S3-368832047"
S1-228692495,2,300,2,
S1-705663802,7,300,7,
S1-257680087,4,300,4,
S1-384224804,7,300,7,
S1-290529056,3,300,3,
S1-945658279,4,300,4,
S1-201949393,4,300,4,
S1-686421560,5,300,5,
S1-100571851,1,300,1,
S1-914761095,5,300,5,
S1-385885531,0,300,0,
S1-420755556,8,300,8,
S1-593605185,2,300,2,
S1-783899410,2,300,2,
S1-377906109,1,300,1,
S1-150769398,3,300,3,
S1-54894906,3,300,3,
S1-421407877,0,235,0,
S1-374043487,3,300,3,
S1-818374898,3,300,3,
S1-456731327,4,283,4,
S1-855985279,3,152,3,
S1-698876555,5,300,5,
S1-184675002,6,300,6,
S1-74493702,7,300,7,
S1-944207012,4,300,4,
S1-555993703,3,300,3,
S1-384783810,4,300,3,S2-161152035
S1-266761512,4,300,4,
S1-411592446,6,300,6,
S1-100295612,3,300,3,
S1-223911220,3,300,3,
S1-587931672,6,300,6,
S1-733164592,4,300,4,
S1-218263457,3,300,3,
S1-765893114,3,300,3,
S1-613938928,5,300,5,
S1-488537245,0,300,0,
S1-23737753,0,300,0,
S1-227347394,4,300,4,
S1-478767128,4,160,4,
S1-833657063,1,300,1,
S1-386545732,5,184,5,
S1-484030997,5,300,5,
S1-66559533,2,300,2,
S1-186045239,4,300,4,
S1-937688043,6,300,6,
S1-199578966,5,300,5,
S1-397124300,5,300,5,
S1-595659571,5,300,5,
S1-930113953,4,219,4,
S1-339599804,5,300,5,
S1-915479091,6,300,6,
S1-719880481,2,300,2,
S1-108873793,6,300,6,
S1-267742122,7,300,7,
S1-158227833,4,300,4,
S1-933715955,2,300,2,
S1-290697821,4,300,4,
S1-500233661,3,300,3,
S1-321627212,4,300,4,
S1-723151302,5,300,5,
S1-137682774,6,300,6,
S1-309125647,4,300,4,
S1-845628140,1,187,1,
S1-105528025,4,300,4,
S1-302743635,4,300,4,
S1-966622391,1,300,1,
S1-737140853,2,300,2,
S1-538670874,2,300,2,
S1-158549446,6,300,6,
S1-614311526,2,300,2,
S1-82644187,5,300,5,
S1-446228055,4,300,4,
S1-583215708,4,300,4,
S1-173481311,2,300,2,
S1-524370236,4,300,4,
S1-844382523,3,300,2,S3-786512457
S1-406464139,2,300,2,
S1-282615695,3,250,3,
S1-229106093,5,300,5,
S1-547249459,2,300,2,
S1-328720648,2,300,2,
S1-734457800,3,300,3,
S1-416640814,3,300,3,
S1-623669904,3,300,3,
S1-997766856,1,300,1,
S1-678987194,5,300,5,
S1-925170561,3,142,3,
S1-385377569,3,300,3,
S1-620118742,0,240,0,
S1-599846128,4,300,4,
S1-768161894,7,300,7,
S1-413433212,2,300,2,
S1-662961722,4,300,4,
S1-460078591,2,300,2,
S1-666350175,3,300,3,
S1-379161732,4,300,4,
S1-386895299,2,300,2,
S1-597703812,3,300,3,
S1-102586998,5,300,5,
S1-328704484,3,300,3,
S1-980713434,6,300,6,
S1-736663410,3,300,3,
S1-75854371,3,300,3,
S1-313532932,5,300,5,
S1-88781304,3,300,3,
S1-41772593,2,300,2,
S1-425382089,3,300,3,
S1-168731428,5,300,5,
S1-163717841,0,300,0,
S1-227546659,10,300,10,
S1-527408099,3,300,3,
S1-786784635,2,300,2,
S1-912703459,3,300,3,
S1-304577953,3,300,3,
S1-825850594,0,300,0,
S1-50439169,6,300,6,
S1-413422696,0,111,0,
S1-20065408,4,300,4,
S1-351106784,4,300,4,
S1-143610948,6,300,6,
S1-517753769,2,300,2,
S1-780107122,3,300,3,
S1-383145465,4,300,4,
S1-277388344,3,300,2,S2-603570207
S1-966284705,7,300,7,
S1-781622297,5,300,5,
S1-880087513,2,300,2,
S1-219650248,4,300,4,
S1-848245046,3,300,3,
S1-473731780,0,300,0,
S1-803585235,5,300,5,
S1-190009517,3,300,3,
S1-429763451,3,300,3,
S1-566993876,7,300,5,"S3-690871668,S3-692288700"
S1-310339286,2,300,2,
S1-98751990,3,300,3,
S1-684546036,4,300,4,
S1-559815432,3,300,3,
S1-733974721,0,300,0,
S1-975101795,5,300,3,"S2-142675191,S2-189032736"
S1-862424149,0,300,0,
S1-373686989,2,300,2,
S1-771704361,2,300,2,
S1-330529286,4,300,4,
S1-323684529,5,300,5,
S1-960592191,5,300,5,
S1-504850464,4,300,4,
S1-560330978,3,300,3,
S1-200017990,4,300,4,
S1-606624821,2,300,2,
S1-591737486,4,300,3,S2-815379297
S1-536605720,3,300,3,
S1-288854020,8,196,8,
S1-644432590,4,300,4,
S1-470639836,6,300,6,
S1-597113308,4,300,4,
S1-898385697,4,300,4,
S1-130813878,2,300,2,
S1-625768388,5,300,5,
S1-469130306,6,300,6,
S1-442554509,5,300,5,
S1-243932591,2,145,2,
S1-325387974,0,300,0,
S1-856147912,2,300,2,
S1-839724348,6,300,6,
S1-496690085,5,300,5,
S1-230381867,4,300,4,
S1-558212405,6,300,6,
S1-565421044,1,300,1,
S1-813991492,3,300,3,
S1-142116485,4,300,4,
S1-789448059,0,57,0,
S1-571568252,2,300,2,
S1-980735457,4,300,4,
S1-27243340,5,300,5,
S1-949610646,1,24,1,
S1-165808959,1,300,1,
S1-829032033,2,300,2,
S1-731750287,7,300,7,
S1-428843267,2,300,2,
S1-280136393,5,300,5,
S1-118337451,0,300,0,
S1-528611467,5,300,5,
S1-873482052,1,300,1,
S1-677105259,2,300,2,
S1-94759208,3,300,3,
S1-823235123,6,300,6,
S1-384974957,8,300,8,
S1-947809505,1,300,1,
S1-334380394,2,300,2,
S1-592470689,3,300,2,S2-134379045
S1-866819501,2,300,2,
S1-207064193,2,300,2,
S1-395782800,2,300,2,
S1-462587322,4,300,4,
S1-407344010,6,300,6,
S1-405738479,3,300,3,
S1-618994581,0,300,0,
S1-556375415,0,300,0,
S1-983933173,4,300,4,
S1-292906011,1,300,1,
S1-14857924,3,300,3,
S1-481340239,2,300,2,
S1-171683351,4,299,4,
S1-608142408,0,300,0,
S1-107890042,0,300,0,
S1-496639537,4,300,4,
S1-129682315,4,300,4,
S1-886122924,3,300,3,
S1-751196103,3,300,3,
S1-650459431,2,300,2,
S1-523718995,0,300,0,
S1-501073561,3,300,3,
S1-202520988,1,300,1,
S1-141556510,7,300,7,
S1-724504446,1,300,1,
S1-988390886,3,300,3,
S1-108059970,2,300,2,
S1-352426412,4,300,4,
S1-661035493,4,300,4,
S1-676073937,4,300,4,
S1-698768554,7,300,7,
S1-720947028,7,300,7,
S1-854039011,2,300,2,
S1-193416823,5,300,5,
S1-364316199,4,300,4,
S1-904934465,5,300,5,
S1-254991119,2,300,2,
S1-812954241,4,154,4,
S1-156046773,1,131,1,
S1-337256584,1,300,1,
S1-156112496,6,300,6,
S1-387553220,2,300,2,
S1-433217199,0,300,0,
S1-642322424,4,300,4,
S1-540458030,0,300,0,
S1-65898025,3,300,3,
S1-360135794,2,300,2,
S1-438023164,5,300,5,
S1-222408596,2,300,2,
S1-426047285,3,300,3,
S1-463933606,2,300,2,
S1-762326721,4,300,4,
S1-592868885,6,300,6,
S1-106193569,4,300,4,
S1-77812110,4,300,4,
S1-520361644,2,300,2,
S1-153823961,6,300,6,
S1-47007932,7,300,7,
S1-632864448,1,300,1,
S1-846353330,5,300,5,
S1-581976484,2,300,2,
S1-781963935,2,300,2,
S1-853847748,0,300,0,
S1-881666434,4,300,4,
S1-643548252,4,300,4,
S1-715954190,3,300,3,
S1-566137077,5,300,5,
S1-625443565,4,300,3,S3-19628042
S1-974701162,1,300,1,
S1-63688039,4,300,4,
S1-866528285,3,300,3,
S1-148016180,6,300,6,
S1-791217711,3,300,3,
S1-755557645,3,300,3,
S1-236953899,5,300,5,
S1-379994417,5,300,5,
S1-421522986,3,300,3,
S1-804285466,1,300,1,
S1-816776379,6,300,6,
S1-919745159,3,300,3,
S1-909058262,4,84,4,
S1-377286567,4,300,4,
S1-416197,5,300,5,
S1-389468591,4,300,4,
S1-151984672,5,300,5,
S1-152341300,2,300,2,
S1-526633411,5,300,5,
S1-552406625,3,300,3,
S1-989150295,2,300,2,
S1-181031689,3,300,3,
S1-313660332,0,300,0,
S1-117360376,4,300,4,
S1-56918353,4,189,4,
S1-783017809,5,300,5,
S1-454965858,3,300,3,
S1-181678200,6,300,6,
S1-893045863,1,300,1,
S1-525396545,3,290,3,
S1-734949628,6,300,6,
S1-642700232,6,300,6,
S1-277500175,1,300,1,
S1-342077580,5,300,5,
S1-614786801,2,300,2,
S1-778693291,6,300,6,
S1-327439040,1,230,1,
S1-921071496,2,300,2,
S1-762584922,5,300,5,
S1-573893132,2,300,2,
S1-748474712,3,33,3,
S1-436902898,0,128,0,
S1-575892378,3,300,3,
S1-596597247,3,300,3,
S1-554727382,4,270,4,
S1-708029407,3,300,3,
S1-754267097,4,300,4,
S1-362032138,5,300,5,
S1-202296697,7,300,5,"S2-357022425,S2-445733264"
S1-919901569,2,300,2,
S1-648707461,5,300,5,
S1-598307168,3,300,3,
S1-728285905,2,300,2,
S1-486409035,2,300,2,
S1-946746404,2,300,2,
S1-568663880,3,300,3,
S1-528157401,3,300,3,
S1-227513029,3,300,2,S3-31753139
S1-457475250,4,300,4,
S1-214185257,1,300,1,
S1-885679911,5,300,5,
S1-74090651,6,300,6,
S1-709336894,3,300,3,
S1-386667590,5,300,5,
S1-303818856,4,300,4,
S1-622658162,3,300,3,
S1-909820307,3,300,3,
S1-902184237,4,300,4,
S1-795275974,4,300,4,
S1-905183706,3,300,3,
S1-182138256,4,300,4,
S1-773401870,1,300,1,
S1-366675304,5,300,5,
S1-262200056,2,300,2,
S1-582995264,4,300,4,
S1-856824767,4,300,4,
S1-85526486,5,300,5,
S1-657122167,6,300,6,
S1-514112216,3,300,2,S2-751866696
S1-926259784,3,300,3,
S1-353360238,5,300,5,
S1-276063359,3,300,1,"S2-778446363,S3-453857390"
S1-408318729,5,300,5,
S1-931287153,6,220,6,
S1-236358444,3,300,3,
S1-679638761,3,300,3,
S1-667360169,4,300,4,
S1-889398557,3,300,3,
S1-620511709,2,300,2,
S1-754415992,5,300,5,
S1-236796117,2,300,2,
S1-219138064,5,300,5,
S1-70446192,3,300,3,
S1-473324434,4,300,4,
S1-435547106,2,300,2,
S1-641276009,4,300,3,S2-6090740
S1-799701677,4,300,4,
S1-292333888,4,300,4,
S1-263879383,4,300,4,
S1-937077162,5,300,5,
S1-653292819,5,300,5,
S1-482472373,3,300,3,
S1-153037366,3,300,3,
S1-633964924,3,300,3,
S1-171198743,6,300,6,
S1-562793393,4,300,4,
S1-509729415,2,300,2,
S1-334219024,3,300,3,
S1-87694182,3,300,3,
S1-582333195,4,300,4,
S1-917671089,1,300,1,
S1-602785981,5,300,5,
S1-876733430,2,300,2,
S1-536060067,3,300,3,
S1-666608935,6,300,6,
S1-315665182,2,300,2,
S1-450156996,3,300,2,S3-250646239
S1-698915619,3,300,3,
S1-329331024,2,300,2,
S1-443754326,2,300,2,
S1-462245041,3,300,2,S3-537906353
S1-965073575,5,300,5,
S1-135483600,3,300,3,
S1-702837420,6,300,6,
S1-467409218,6,300,6,
S1-96331763,2,300,2,
S1-160795512,4,300,4,
S1-200236710,5,300,5,
S1-254390786,2,300,2,
S1-50127578,3,300,3,
S1-508592580,5,300,5,
S1-918990721,5,300,5,
S1-968074015,4,125,4,
S1-219033881,3,300,3,
S1-195708071,6,300,6,
S1-414331588,2,300,2,
S1-378377248,4,300,3,S2-230515705
S1-295824637,3,300,3,
S1-836487788,3,300,3,
S1-776219390,2,300,2,
S1-506371283,4,300,4,
S1-281654078,3,300,3,
S1-734333656,0,300,0,
S1-191451677,3,300,3,
S1-436758741,3,300,3,
S1-603214060,2,300,2,
S1-748474045,5,300,5,
S1-217602271,1,300,1,
S1-973955953,4,300,4,
S1-805545012,3,300,3,
S1-929727352,3,300,3,
S1-745897355,4,300,4,
S1-36719887,3,300,3,
S1-542548060,2,300,2,
S1-239096496,3,300,3,
S1-167843628,3,300,3,
S1-433445154,0,300,0,
S1-369884112,4,300,4,
S1-525752938,3,119,3,
S1-989159297,5,300,5,
S1-304099102,2,300,2,
S1-809731415,5,300,5,
S1-886116894,3,300,3,
S1-863965520,3,300,3,
S1-962433045,2,300,2,
S1-563586539,5,300,5,
S1-966913401,3,300,3,
S1-605032647,3,300,3,
S1-137026686,1,300,1,
S1-316430916,4,300,4,
S1-180039067,4,300,4,
S1-488078249,3,300,3,
S1-208734497,4,300,4,
S1-483139526,5,300,2,"S2-164909986,S2-884647080,S3-188174746"
S1-851719060,6,131,6,
S1-268888647,1,300,1,
S1-723168290,3,300,3,
S1-472768608,4,300,4,
S1-997558381,6,300,5,S2-56687596
S1-998116252,3,285,3,
S1-785924374,3,300,3,
S1-138927242,3,300,3,
S1-452794143,4,300,4,
S1-768931232,4,300,4,
S1-999894380,4,300,4,
S1-763318560,4,300,4,
S1-965976460,1,300,1,
S1-776144144,3,300,3,
S1-235465656,2,300,2,
S1-113874732,2,300,2,
S1-302968708,2,300,2,
S1-82989024,1,300,1,
S1-829851271,7,300,7,
S1-135125552,5,300,5,
S1-461870315,3,300,3,
S1-417796925,3,63,3,
S1-341537768,4,300,4,
S1-275771050,6,300,6,
S1-447745376,4,300,4,
S1-824670052,8,300,5,"S2-90253128,S3-375583990,S3-874051884"
S1-456902052,5,300,5,
S1-29809081,2,218,2,
S1-229811492,4,300,4,
S1-41818839,2,300,2,
S1-8006347,4,300,4,
S1-736011460,0,138,0,
S1-69914678,4,300,4,
S1-229896361,4,300,4,
S1-64531039,4,300,4,
S1-248793735,0,300,0,
S1-132369605,3,300,3,
S1-952467026,2,300,2,
S1-314183277,0,300,0,
S1-524458066,2,300,2,
S1-557518662,4,300,4,
S1-352338687,0,300,0,
S1-423508149,4,300,4,
S1-719083245,4,300,4,
S1-526315946,5,300,5,
S1-390054740,2,300,1,S3-352422674
S1-422056461,8,300,8,
S1-464938791,3,300,3,
S1-124461798,3,300,3,
S1-189933191,2,300,2,
S1-433287927,3,300,3,
S1-584965464,2,300,2,
S1-303819629,3,300,3,
S1-187213855,6,300,6,
S1-887741430,3,194,3,
S1-48113533,5,300,5,
S1-310392306,4,300,4,
S1-181912727,3,300,3,
S1-781423128,4,205,4,
S1-426349591,2,300,2,
S1-327930961,8,300,8,
S1-518046220,4,300,4,
S1-103596563,5,300,4,S2-96455051
S1-206595190,3,300,3,
S1-536175299,2,300,2,
S1-105292937,5,300,5,
S1-467181925,1,300,1,
S1-840031617,3,300,3,
S1-252479676,3,300,3,
S1-889583602,3,77,3,
S1-292623760,2,300,2,
S1-622874768,4,300,4,
S1-909407623,5,300,5,
S1-829290430,3,300,3,
S1-991562971,5,300,5,
S1-201563305,4,300,4,
S1-789258036,3,300,3,
S1-135609211,3,300,3,
S1-587986499,1,300,1,
S1-108790271,0,300,0,
S1-703117629,8,300,8,
S1-457826658,2,300,2,
S1-681674813,4,300,4,
S1-202273712,5,300,5,
S1-133286995,3,300,2,S3-4882284
S1-913323552,0,300,0,
S1-141511226,0,177,0,
S1-666908000,4,300,4,
S1-951905367,3,203,3,
S1-329823880,4,300,4,
S1-538994692,5,300,5,
S1-808554959,4,300,4,
S1-836840009,7,300,7,
S1-405381540,3,300,3,
S1-324810425,6,300,5,S3-772468831
S1-717059194,4,300,4,
S1-394017383,2,300,2,
S1-15726305,3,300,3,
S1-281428533,6,300,5,S2-45282269
S1-437049117,4,300,4,
S1-91328883,4,300,4,
S1-126571239,3,300,3,
S1-600515687,4,194,4,
S1-920836045,3,300,3,
S1-31529851,3,247,3,
S1-868419226,2,300,2,
S1-818137363,0,300,0,
S1-629960972,6,300,5,S2-300855110
S1-563568104,2,300,2,
S1-781934437,2,76,2,
S1-25802973,2,300,2,
S1-712356050,2,300,2,
S1-196498898,2,300,2,
S1-314653608,3,300,3,
S1-225171347,6,300,6,
S1-578188538,4,262,4,
S1-164498766,2,300,2,
S1-793973351,4,300,4,
S1-243400769,3,300,2,S3-2356378
S1-805221112,2,300,2,
S1-609558333,2,300,2,
S1-901730260,3,300,3,
S1-646524843,2,300,2,
S1-42726720,1,300,1,
S1-354729096,3,300,3,
S1-951253440,4,300,4,
S1-592487018,4,300,4,
S1-580097477,6,300,6,
S1-975708131,4,243,4,
S1-408586916,1,300,1,
S1-534398654,6,300,5,S3-400808663
S1-95189957,4,300,3,S3-450438283
S1-434864682,0,300,0,
S1-599176111,3,300,3,
S1-25494804,0,300,0,
S1-575435311,2,181,2,
S1-243130838,3,300,3,
S1-524856286,1,300,1,
S1-47596995,0,300,0,
S1-563203021,2,300,2,
S1-396664643,8,300,8,
S1-916206639,3,232,3,
S1-181491107,6,300,5,S3-528042479
S1-761899115,4,300,4,
S1-425433524,4,300,4,
S1-603718886,3,300,3,
S1-845778904,2,300,2,
S1-192597363,0,300,0,
S1-368730133,2,300,2,
S1-218392189,3,300,3,
S1-53083492,6,300,6,
S1-195924470,1,300,1,
S1-241298585,4,300,4,
